GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1500000US360290150011,360290150011,"Block Group 1, Census Tract 150.01, Erie County, New York",1993,328,1993,328,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290150012,360290150012,"Block Group 2, Census Tract 150.01, Erie County, New York",2757,313,2757,313,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290150013,360290150013,"Block Group 3, Census Tract 150.01, Erie County, New York",595,188,595,188,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290150021,360290150021,"Block Group 1, Census Tract 150.02, Erie County, New York",2263,234,2235,230,0,11,0,11,6,10,0,11,0,11,22,31,0,11,22,31
1500000US360290150022,360290150022,"Block Group 2, Census Tract 150.02, Erie County, New York",767,236,608,138,0,11,0,11,149,192,0,11,10,18,0,11,0,11,0,11
1500000US360290150031,360290150031,"Block Group 1, Census Tract 150.03, Erie County, New York",2280,198,2233,198,0,11,0,11,0,11,0,11,0,11,47,49,0,11,47,49
1500000US360290150032,360290150032,"Block Group 2, Census Tract 150.03, Erie County, New York",1123,198,1108,196,1,2,0,11,0,11,0,11,6,9,8,13,0,11,8,13
1500000US360290151011,360290151011,"Block Group 1, Census Tract 151.01, Erie County, New York",1707,229,1677,221,0,11,0,11,0,11,0,11,0,11,30,44,0,11,30,44
1500000US360290151012,360290151012,"Block Group 2, Census Tract 151.01, Erie County, New York",607,157,602,157,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11
1500000US360290151013,360290151013,"Block Group 3, Census Tract 151.01, Erie County, New York",956,213,946,212,2,7,0,11,8,13,0,11,0,11,0,11,0,11,0,11
1500000US360290151021,360290151021,"Block Group 1, Census Tract 151.02, Erie County, New York",1565,143,1549,143,0,11,0,11,0,11,0,11,2,4,14,13,6,9,8,10
1500000US360290151022,360290151022,"Block Group 2, Census Tract 151.02, Erie County, New York",1229,139,1226,139,0,11,0,11,0,11,0,11,3,6,0,11,0,11,0,11
1500000US360290152011,360290152011,"Block Group 1, Census Tract 152.01, Erie County, New York",964,195,964,195,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290152012,360290152012,"Block Group 2, Census Tract 152.01, Erie County, New York",2102,260,2039,261,55,99,0,11,0,11,0,11,0,11,8,13,0,11,8,13
1500000US360290152021,360290152021,"Block Group 1, Census Tract 152.02, Erie County, New York",1766,329,1766,329,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290152022,360290152022,"Block Group 2, Census Tract 152.02, Erie County, New York",1463,376,1463,376,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290152023,360290152023,"Block Group 3, Census Tract 152.02, Erie County, New York",1734,341,1728,340,6,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290153011,360290153011,"Block Group 1, Census Tract 153.01, Erie County, New York",1054,204,1053,204,0,11,0,11,0,11,0,11,0,11,1,5,0,11,1,5
1500000US360290153012,360290153012,"Block Group 2, Census Tract 153.01, Erie County, New York",1580,263,1574,263,0,11,0,11,0,11,0,11,6,13,0,11,0,11,0,11
1500000US360290153013,360290153013,"Block Group 3, Census Tract 153.01, Erie County, New York",2217,316,2211,314,4,8,0,11,0,11,0,11,2,4,0,11,0,11,0,11
1500000US360290153021,360290153021,"Block Group 1, Census Tract 153.02, Erie County, New York",832,157,832,157,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290153022,360290153022,"Block Group 2, Census Tract 153.02, Erie County, New York",1157,187,1157,187,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290153023,360290153023,"Block Group 3, Census Tract 153.02, Erie County, New York",851,152,851,152,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290154011,360290154011,"Block Group 1, Census Tract 154.01, Erie County, New York",1515,246,1482,248,21,32,12,25,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290154012,360290154012,"Block Group 2, Census Tract 154.01, Erie County, New York",1030,209,1030,209,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290154021,360290154021,"Block Group 1, Census Tract 154.02, Erie County, New York",1088,281,1068,283,0,11,0,11,0,11,0,11,0,11,20,32,0,11,20,32
1500000US360290154022,360290154022,"Block Group 2, Census Tract 154.02, Erie County, New York",788,299,788,299,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290154023,360290154023,"Block Group 3, Census Tract 154.02, Erie County, New York",1506,380,1449,358,0,11,0,11,0,11,0,11,30,50,27,45,27,45,0,11
1500000US360290154024,360290154024,"Block Group 4, Census Tract 154.02, Erie County, New York",1770,328,1718,323,0,11,0,11,0,11,0,11,5,12,47,72,0,11,47,72
1500000US360290155011,360290155011,"Block Group 1, Census Tract 155.01, Erie County, New York",1858,137,1719,127,38,39,0,11,3,7,0,11,6,8,92,61,0,11,92,61
1500000US360290155031,360290155031,"Block Group 1, Census Tract 155.03, Erie County, New York",1280,228,1172,221,19,24,0,11,0,11,0,11,0,11,89,77,0,11,89,77
1500000US360290155032,360290155032,"Block Group 2, Census Tract 155.03, Erie County, New York",1255,253,1221,236,3,6,0,11,24,35,0,11,0,11,7,12,0,11,7,12
1500000US360290155041,360290155041,"Block Group 1, Census Tract 155.04, Erie County, New York",1167,184,1117,185,0,11,9,15,9,18,0,11,7,10,25,44,0,11,25,44
1500000US360290155042,360290155042,"Block Group 2, Census Tract 155.04, Erie County, New York",1323,295,1304,300,1,2,0,11,10,16,0,11,0,11,8,12,0,11,8,12
1500000US360290155043,360290155043,"Block Group 3, Census Tract 155.04, Erie County, New York",407,119,407,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290155044,360290155044,"Block Group 4, Census Tract 155.04, Erie County, New York",1331,451,1281,450,0,11,0,11,0,11,0,11,11,17,39,40,0,11,39,40
1500000US360290156001,360290156001,"Block Group 1, Census Tract 156, Erie County, New York",1247,182,1200,178,11,13,19,28,6,8,0,11,0,11,11,11,0,11,11,11
1500000US360290156002,360290156002,"Block Group 2, Census Tract 156, Erie County, New York",924,197,759,179,0,11,69,101,0,11,0,11,96,143,0,11,0,11,0,11
1500000US360290157001,360290157001,"Block Group 1, Census Tract 157, Erie County, New York",1036,208,1028,208,8,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290157002,360290157002,"Block Group 2, Census Tract 157, Erie County, New York",853,226,834,225,0,11,0,11,0,11,0,11,0,11,19,30,0,11,19,30
1500000US360290157003,360290157003,"Block Group 3, Census Tract 157, Erie County, New York",685,121,671,122,7,11,1,4,0,11,0,11,0,11,6,6,0,11,6,6
1500000US360290157004,360290157004,"Block Group 4, Census Tract 157, Erie County, New York",939,187,904,181,0,11,27,28,8,13,0,11,0,11,0,11,0,11,0,11
1500000US360290158001,360290158001,"Block Group 1, Census Tract 158, Erie County, New York",2184,244,2127,260,0,11,0,11,50,79,0,11,0,11,7,11,0,11,7,11
1500000US360290158002,360290158002,"Block Group 2, Census Tract 158, Erie County, New York",2035,242,2026,243,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290159001,360290159001,"Block Group 1, Census Tract 159, Erie County, New York",2368,234,2288,240,44,38,6,8,0,11,0,11,0,11,30,36,0,11,30,36
1500000US360290159002,360290159002,"Block Group 2, Census Tract 159, Erie County, New York",1960,234,1795,236,27,19,61,82,0,11,0,11,30,54,47,52,0,11,47,52
1500000US360290161001,360290161001,"Block Group 1, Census Tract 161, Erie County, New York",2659,234,1175,208,985,137,39,30,10,13,0,11,373,81,77,39,9,12,68,38
1500000US360290162001,360290162001,"Block Group 1, Census Tract 162, Erie County, New York",1094,177,823,142,127,116,16,25,0,11,0,11,123,93,5,10,0,11,5,10
1500000US360290162002,360290162002,"Block Group 2, Census Tract 162, Erie County, New York",958,145,862,144,44,33,0,11,0,11,0,11,0,11,52,62,0,11,52,62
1500000US360290163001,360290163001,"Block Group 1, Census Tract 163, Erie County, New York",942,271,783,209,0,11,0,11,0,11,0,11,146,155,13,20,0,11,13,20
1500000US360290163002,360290163002,"Block Group 2, Census Tract 163, Erie County, New York",710,317,445,198,265,271,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290163003,360290163003,"Block Group 3, Census Tract 163, Erie County, New York",922,257,837,230,5,9,0,11,0,11,0,11,0,11,80,107,0,11,80,107
1500000US360290164001,360290164001,"Block Group 1, Census Tract 164, Erie County, New York",731,209,97,54,581,212,0,11,36,44,0,11,17,22,0,11,0,11,0,11
1500000US360290164002,360290164002,"Block Group 2, Census Tract 164, Erie County, New York",704,287,613,256,91,123,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290164003,360290164003,"Block Group 3, Census Tract 164, Erie County, New York",530,192,213,86,201,104,0,11,100,160,0,11,8,13,8,12,7,12,1,2
1500000US360290164004,360290164004,"Block Group 4, Census Tract 164, Erie County, New York",1081,308,146,123,552,261,0,11,4,7,0,11,298,205,81,100,66,95,15,23
1500000US360290165001,360290165001,"Block Group 1, Census Tract 165, Erie County, New York",1561,188,1036,141,390,87,0,11,27,23,0,11,31,25,77,43,38,36,39,30
1500000US360290166001,360290166001,"Block Group 1, Census Tract 166, Erie County, New York",729,365,11,13,625,352,0,11,37,58,0,11,19,37,37,46,0,11,37,46
1500000US360290166002,360290166002,"Block Group 2, Census Tract 166, Erie County, New York",413,179,0,11,413,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290166003,360290166003,"Block Group 3, Census Tract 166, Erie County, New York",403,142,15,25,388,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290166004,360290166004,"Block Group 4, Census Tract 166, Erie County, New York",1028,264,35,17,993,259,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290167001,360290167001,"Block Group 1, Census Tract 167, Erie County, New York",699,191,671,193,0,11,28,49,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290167002,360290167002,"Block Group 2, Census Tract 167, Erie County, New York",525,134,513,129,0,11,0,11,0,11,0,11,0,11,12,26,0,11,12,26
1500000US360290167003,360290167003,"Block Group 3, Census Tract 167, Erie County, New York",848,184,782,186,32,44,11,19,0,11,0,11,14,20,9,13,0,11,9,13
1500000US360290168001,360290168001,"Block Group 1, Census Tract 168, Erie County, New York",757,319,23,27,731,316,0,11,0,11,0,11,2,4,1,2,0,11,1,2
1500000US360290168002,360290168002,"Block Group 2, Census Tract 168, Erie County, New York",1428,376,103,39,1273,376,0,11,0,11,0,11,11,24,41,47,0,11,41,47
1500000US360290168003,360290168003,"Block Group 3, Census Tract 168, Erie County, New York",532,198,0,11,478,186,0,11,0,11,0,11,0,11,54,74,0,11,54,74
1500000US360290168004,360290168004,"Block Group 4, Census Tract 168, Erie County, New York",877,302,37,31,793,304,0,11,0,11,0,11,0,11,47,75,47,75,0,11
1500000US360290169001,360290169001,"Block Group 1, Census Tract 169, Erie County, New York",1047,262,1025,259,13,21,0,11,9,13,0,11,0,11,0,11,0,11,0,11
1500000US360290169002,360290169002,"Block Group 2, Census Tract 169, Erie County, New York",553,121,439,89,40,51,0,11,61,82,0,11,1,2,12,15,8,13,4,7
1500000US360290169003,360290169003,"Block Group 3, Census Tract 169, Erie County, New York",1152,333,526,133,372,320,14,22,29,26,0,11,39,44,172,172,52,72,120,163
1500000US360290169004,360290169004,"Block Group 4, Census Tract 169, Erie County, New York",984,260,484,120,373,223,7,12,89,74,0,11,11,14,20,31,0,11,20,31
1500000US360290170001,360290170001,"Block Group 1, Census Tract 170, Erie County, New York",1008,263,22,34,968,263,0,11,0,11,0,11,0,11,18,28,0,11,18,28
1500000US360290170002,360290170002,"Block Group 2, Census Tract 170, Erie County, New York",1877,342,109,68,1660,316,2,4,0,11,0,11,2,5,104,81,0,11,104,81
1500000US360290171001,360290171001,"Block Group 1, Census Tract 171, Erie County, New York",1114,523,197,110,399,420,10,18,0,11,0,11,475,354,33,52,0,11,33,52
1500000US360290171002,360290171002,"Block Group 2, Census Tract 171, Erie County, New York",1106,546,86,58,678,489,28,24,34,54,0,11,103,113,177,148,0,11,177,148
1500000US360290171003,360290171003,"Block Group 3, Census Tract 171, Erie County, New York",1106,347,383,211,308,210,0,11,102,110,20,30,208,208,85,80,0,11,85,80
1500000US360290171004,360290171004,"Block Group 4, Census Tract 171, Erie County, New York",1168,568,384,225,204,244,0,11,461,476,0,11,66,106,53,54,0,11,53,54
1500000US360290171005,360290171005,"Block Group 5, Census Tract 171, Erie County, New York",1084,359,513,194,211,194,4,8,43,66,0,11,124,102,189,187,174,187,15,19
1500000US360290172001,360290172001,"Block Group 1, Census Tract 172, Erie County, New York",651,180,614,184,0,11,0,11,11,18,0,11,0,11,26,31,0,11,26,31
1500000US360290172002,360290172002,"Block Group 2, Census Tract 172, Erie County, New York",517,184,517,184,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290172003,360290172003,"Block Group 3, Census Tract 172, Erie County, New York",1100,276,1082,277,0,11,0,11,0,11,0,11,0,11,18,26,0,11,18,26
1500000US360290173001,360290173001,"Block Group 1, Census Tract 173, Erie County, New York",2651,469,2582,476,0,11,0,11,0,11,0,11,13,23,56,70,56,70,0,11
1500000US360290173002,360290173002,"Block Group 2, Census Tract 173, Erie County, New York",847,171,793,178,23,28,10,23,16,24,0,11,2,4,3,7,0,11,3,7
1500000US360290173003,360290173003,"Block Group 3, Census Tract 173, Erie County, New York",2456,358,2423,359,0,11,0,11,0,11,0,11,0,11,33,39,0,11,33,39
1500000US360290173004,360290173004,"Block Group 4, Census Tract 173, Erie County, New York",1073,397,1073,397,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290174001,360290174001,"Block Group 1, Census Tract 174, Erie County, New York",1409,407,991,395,268,161,0,11,0,11,0,11,78,87,72,123,0,11,72,123
1500000US360290174002,360290174002,"Block Group 2, Census Tract 174, Erie County, New York",1173,262,875,242,35,55,0,11,59,66,0,11,133,101,71,100,55,94,16,26
1500000US360290174003,360290174003,"Block Group 3, Census Tract 174, Erie County, New York",906,343,252,194,523,266,0,11,0,11,0,11,46,55,85,98,27,48,58,87
1500000US360290174004,360290174004,"Block Group 4, Census Tract 174, Erie County, New York",732,269,58,76,610,253,0,11,45,65,0,11,19,50,0,11,0,11,0,11
1500000US360290175011,360290175011,"Block Group 1, Census Tract 175.01, Erie County, New York",572,123,535,128,0,11,6,9,7,11,0,11,0,11,24,27,0,11,24,27
1500000US360290175012,360290175012,"Block Group 2, Census Tract 175.01, Erie County, New York",856,163,704,156,8,12,23,26,52,56,0,11,0,11,69,83,0,11,69,83
1500000US360290175021,360290175021,"Block Group 1, Census Tract 175.02, Erie County, New York",1244,198,1244,198,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360290175022,360290175022,"Block Group 2, Census Tract 175.02, Erie County, New York",1217,187,1188,187,7,12,11,14,0,11,0,11,0,11,11,18,0,11,11,18
1500000US360299400001,360299400001,"Block Group 1, Census Tract 9400, Erie County, New York",1229,189,90,32,0,11,1006,171,0,11,0,11,0,11,133,101,0,11,133,101
1500000US360299400002,360299400002,"Block Group 2, Census Tract 9400, Erie County, New York",533,124,23,28,3,5,465,108,30,25,0,11,0,11,12,14,0,11,12,14
1500000US360299401001,360299401001,"Block Group 1, Census Tract 9401, Erie County, New York",18,19,0,11,0,11,18,19,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360299900000,360299900000,"Block Group 0, Census Tract 9900, Erie County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
